arrival_year,arrival_month
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,October
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,November
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
2015,December
